words,sentiment_coeff
bylabym,-1.0718412081830833
realizowany,0.9435209707315018
trwala_2,-0.9954624470010245
przypadku_zwrotow,1.0117356289884265
przyznaje,-1.022638034208916
zostawiam,-0.9956471213906858
do_adresata,-0.9588792755172886
tu_zagladac,1.0470233180616562
talerze,-0.9783722792908772
artykulami,1.0816748217069405
wchodzi,-1.0910270274854115
zdarzalo,-0.9785345432457144
godz_9,-1.0361125895003973
wielce,-1.0311631386626472
9_rano,-0.9934695274687119
dzieki_ktorej,1.0344471966407223
tlumaczac,-1.1518178896231974
zawierania_transakcji,1.1967129302539572
czarny,-1.150829103689873
swieto,-1.0314158746783844
pod_drzwi,-1.0102201287794614
czego_potrzeba,1.0614684975915893
jakosci_swiadczonych,1.0191400205068188
kwestie,-1.1111024431429868
raz_zloze,0.9896313891119373
sukienki,1.0126664441091775
mojej_pomylki,-1.0440432484338265
transakcjach,1.0138565814178075
taka_opcje,-0.9881935075554896
zajmie,-1.1357350698829107
aktualizowane,0.9822021173704564
pojemnik,-1.0854335130939454
szampon,-1.1088287661731326
zegarku,1.051624689354749
biezacy_kontakt,1.055885673986173
przeciagu_kilku,-0.9943356902742894
zamierzam_korzystac,1.0026177090918065
skuteczne,1.047715104785542
szybkie_przyjecie,1.0101459932667174
it,1.067850868887611
ramach_przeprosin,-1.1427989251457158
usb,-1.2219407654256147
funkcjonalna,1.072257374796228
sa_bezkonkurencyjne,1.0302424524875322
porzadnie_zabezpieczona,1.0284403260459736
pomylono,-1.0458390213554258
naruszona,-1.0172225833017836
uwadze,-1.014622046047683
dotra,-1.012851202100962
zwykly,-1.1255199896620627
fachowej,1.0201924236475552
zachecaja,1.0342602018679192
wystawione,-1.0175278337530582
przebiegla_prawidlowo,0.9735936128898881
doslany,-1.0808007853926138
gdziekolwiek_indziej,0.954167112716848
gdy_okazalo,-1.0268243219150355
tak_trzymajcie,1.0377736439265288
darmowej,-0.9739765069076151
piekne_wykonanie,1.1796060985540469
usterka,-1.1891333819621044
ktore_mialy,-1.0591686219576903
towaru_zgodnego,1.1649263263730312
dokonywalem_zakupu,0.961186695843816
do_gustu,0.9826071130233153
bony_rabatowe,0.9791750206709574
400_zl,-1.0466168131495703
podobala_mi,1.002387907841582
zamiany,-1.0228796671638511
dla_zony,-1.007150492885283
podlaczenie,-1.1378556472971721
wymiana_informacji,1.0986812852855525
musialam_dokonac,-0.9725458955935925
ciagu_14,-1.058230111717913
alternatywa_dla,1.0428888502369313
daje_rade,1.0496276717379502
dodanie,-1.0991396890011718
swiateczne,0.9940281595355582
zyczliwie,1.0314420515297589
forma_platnosci,-0.9882503898853849
kart,-1.0999594201230907
zamowiena,1.0478787817656579
wystepuje,-1.0923888145208598
wysylacie,-1.0775528004011945
pracowac,-1.1417532281159268
slady,-1.1593496262028802
wykonalem,-1.0574523618548413
zakupionego_przedmiotu,-1.0215136232588624
kupony,-0.9904893594657299
zdj,0.991321560591247
ekskluzywna,1.0568614205640172
dolozyc,-1.1402483574301434
rowno,-1.058550977159943
mejla,-1.0775199053874065
daty_dostawy,-1.0404555910259068
oznaczone,-1.0447880161652365
spieszylo_mi,-1.0465491341217712
mozna_obejrzec,0.9745994224811498
wyrazne,-1.02021588462796
udaje,-1.0065884059999448
sprzedawac,-1.0467729212687376
gadzet,-0.9939734205983509
v,-1.090946211717408
zawyzona,-1.0226522367124655
korekta,-1.0946503542946486
posiada_bogaty,1.1438897878995558
oddalam,-1.0940026137433065
pomocny_personel,1.0771756769599294
nowoczesny,1.1619110268926138
tabeli,-1.0350681188153192
wyjasnien,-1.0745628693950215
wrocila,-1.1324326768616961
oryginalnych_opakowaniach,-0.9757278759070893
stopniu_realizacji,0.9771966444254412
pietro,-1.1304826216805264
zaczalem,-1.0437730902982574
podzielone,-1.0181493544931548
15_30,-1.05687333477538
warunki_dostawy,1.0213561369145328
wlozyc,-1.1714939044524575
widzi,-1.1350461032561474
produkt_identyczny,1.0875080074996721
str,-1.0470334230574319
sprzedaz_internetowa,1.0938624314321395
dostarczonego_towaru,0.9999490062969919
zwroty_bezproblemowe,1.0956275218326175
moglem_go,-1.0385345008492417
jedyne_miejsce,0.9819884445202405
ogolne,-0.9948481473427051
adresie,-1.1284555574874424
osobom_ktore,0.9624437378790478
odbiegaja_od,1.0434502858594676
najwyzszym,1.1293130342918867
szerokiego_asortymentu,1.0436544957822895
hiper,1.0806656977055318
dokladniej,-1.1415535210940604
strony_sprzedajacego,1.0448782462912456
kazdemu_komu,1.0232838871113477
doskonala_organizacja,1.1771295944963767
zawitam,0.9889905532727657
niemal_natychmiast,-0.9743440067858787
platnosci_online,-1.086080990684524
spowodowalo,-1.1370687472780003
obiecanym_terminie,0.9782497216272108
rozne_formy,1.0232366152584178
fajnych,1.0898583120335439
droge,-1.0465662258997912
zostawia,-1.1347678916526551
napisal,-1.1463226891049785
katowice,1.0061346157040878
jakikolwiek,-1.0290247743999106
prawie_miesiac,-1.105819758464838
zamowiona_przeze,-1.0181914401773406
rozmawialem,-1.0859284340941566
przez_paypal,-1.0109320533349346
praktyka,-1.05925703998195
mozliwosc_dokonania,0.9974278851198398
okolo_15,-1.0911764812056906
drobiazgi,-1.0976926619299936
kosmosu,-1.0314465353531959
od_umowy,-1.1036164102607315
nowo,-1.167656870443461
zakupionym_towarem,0.9830884325374335
interesujaca,1.0441867298063474
starannie_opakowane,1.0177613669558159
przyczyna,-1.150001316420681
dosc_wysokie,1.0090791229605427
zamowinie,-1.0166626367282032
panu,-1.155897248766183
asortymentow,1.1534439351641863
duzo_nizszych,1.0020393896241067
klientow_ktorzy,-1.0183584988776622
problemami,-1.1381681457677926
sposobu_pakowania,0.9644109491798112
bezpiecznie_opakowane,1.0126084408127487
probka,-1.0789335014285955
zamian_za,-1.1271704033751482
sprawdzony_sprzedawca,1.2103789957832378
zmuszona_bylam,-1.0710092656381605
starannoscia,1.0277601668025276
aktualizowany,-0.9292692929497925
poszedlem,-1.1228338169320689
wydrukowane,-1.0085079518542708
zyczeniem,1.0299652031621431
ktorym_odbieralam,-1.0178768835643757
shaker,-1.0938488322794686
oryginalnym,-1.051755311580486
brak_paragonu,-1.0595632992729975
przyczyn,-1.116999650930581
ponizej_24h,-0.9674478014144623
tle_konkurencji,1.096802069549868
dziwi,-1.0361369022678701
dodatkowa_zaleta,1.0005644603940231
wszytkim,1.1753422140512868
kolega,-1.0701047590610675
kawa,-1.0338931867692025
czesc_ktora,-1.0451202752031346
02,-1.1017707419705767
rozwiazana,-1.0267498198541174
aktualne_informacje,1.0155619617703497
rozwiazanie_problemu,-0.9884765048015944
jedna_ksiazka,-1.0944341672504305
dla_kupujacych,1.0592485318416927
wyszukiwarce,-1.033104421314338
jedna_para,-1.0733214460971243
dzieki_ktoremu,0.9817488667578037
sprzet_elektroniczny,-0.9886951156890736
pozytywnym,1.0041036984198293
komu,-1.062351243678046
tempa,0.9623744622506729
zamowienie_sklada,0.9835150923625969
solidny_partner,1.2313798900594375
mojego_rozmiaru,-1.012015939095343
znajomy,-0.9540617613010187
wakacje,-1.0286397035148895
duzo_tanszy,0.9798509974193804
realizujacy_zamowienie,1.1906453254940517
zainteresowany,-1.0453284072757174
dluzszy,-1.012886487812156
zniszczony,-1.144977695198064
ani_jednego,-1.0982055185660442
drukarke,-1.1280135866879446
dla_sportowcow,1.1322678727926705
kartoniki,-1.0476273981015092
specjalne,-1.0774938961414098
zrezygnuje,0.9446812625918198
mielismy,-1.0978500101192246
zrozumiala,1.0046363287640587
mozna_wyszukac,1.0553181612288365
ponownie_zrobie,1.0593100479147592
nic_takiego,-1.1304715756381671
miedzy_czasie,-1.1253791543175813
pudelek,-1.0839412571360916
pytalam,-1.0667810832068245
wieczorem_zamowilam,-0.9370620058936089
polecila,-0.9948738502629587
podanej,-1.0730401629055573
mlynek,-1.0465522629871555
wybranej_aptece,-0.9717757809810591
zrozumiec,-1.132331413320657
jakas_kpina,-1.145636629622118
zawarte,-1.0054830044945382
dostepnych_cenach,1.1937794683707124
kolejna_pare,-0.9798864067680414
kilkakrotnie_korzystalam,1.0053134927165694
zadnej_odpowiedzi,-1.1652533218370933
podlaczenia,-1.1741003463055542
zamowilam_karme,-1.0501300844386654
pomogl_mi,-1.070679425678101
solidny_kontrahent,1.1900869612553149
specyfikacja,1.0111654958301988
zostanie_dostarczony,-1.1243003770317719
chociaz_ostatnio,-0.9732145462201052
chetni_do,1.0683701842615867
ukrytych_kosztow,1.0436385505504466
41,-1.0498432410749035
chyba_najnizsze,1.029976162569151
markowe_obuwie,1.150021873755488
czytelny_sposob,1.0625020083628876
podkreslam,-1.0867332006639154
wiedzialem_co,-0.9575072100335955
wiekszych_miastach,0.9772127246451323
reklamie,-1.1023321919294675
polecilbym_ten,0.9996790339753069
ladne_zdjecia,1.2098728801607281
przy_zwrotach,1.0252419865228393
odwrotnie,-1.131235423088888
akcesoriami,1.0287676232349634
coraz_lepiej,1.0024254650154718
duza_oferte,1.0399988375979115
trakcie_skladania,-1.06353427869329
przeslac,-1.1853450385358033
zasilacza,-1.2407242143426682
fachowosci,1.0418196686659429
waszym_klientem,0.9876451688279402
wskazanym,-0.9673823780597609
niejasnosci,-0.9993636323865981
naprawiona,-1.1090395361592813
innych_firm,0.9521752765156772
powiadamianie,0.9822467860908372
partnera,1.08761284137027
wydany,-1.0314900685915571
buty_cudne,1.068332429592431
uniknac,-1.010605875005574
normalnych_aptekach,0.9673029103035312
zaangazowania,-1.0601018499917236
dojechac,-1.078660189657534
oszukany,-1.0584129351458142
system_informacji,0.9968040964345734
dlugi_weekend,-1.0543495935013643
zalatwili,-1.093065326821954
innych_dostawcow,-0.9717560924575052
podanie,-1.1370897332811984
pralce,-1.1721157632919532
dogodny_punkt,1.0381184307209101
przesylka_nadeszla,-0.9785169911110526
zdrowa,-0.9824242106617005
biurem,1.0187081253529535
potrzebna_czesc,0.9970599456255235
poprosilem,-1.225301260093394
delikatne,-1.0022391227980116
male_zastrzezenia,-1.0050867632149985
zlego,-1.1605838275385534
zgadzala_sie,-1.0266405787346284
odpowiednim,-1.0275553554275125
zamowie_cos,0.9377659908220137
godni_zaufania,1.1519943785134978
odnosnie_statusu,0.9746607796350814
osobista,1.0590151869776077
cechuje,1.0929465976695667
zbyt_malo,-1.0279341087534322
brak_reakcji,-1.1571276036821274
dobrym_gatunku,1.12354546258224
wykorzystac,-1.0479105785600586
aktualna,-0.9757025036971692
wszystkie_elementy,1.0014059464379064
przyjemnosc_robienia,1.1195016540747755
przyslal,-1.165819119440943
300,-1.0685122590591
oferowanych_uslug,1.0856178606311657
coz_chciec,1.02604980672749
przez_pracownika,-1.1105244261457419
przy_stacji,1.0499575333636995
zostala_wykonana,1.0208767539759216
zaufac,1.0187898835394142
znalezienie,-1.0474837384569924
marke,1.0032879892382736
innej_apteki,-0.9743698266473207
pozostalo,-1.0604958626888885
jakim_kiedykolwiek,0.9671433001536751
uplynelo,-1.0196776716045746
po_pierwszych,0.9840455877522781
zakupu_dokonanego,1.0311720263931357
zrobilo,-1.03961506303172
wlasciwej,-1.129434493129164
przyszla_szybciej,-0.9607038671210848
wspaniala_wspolpraca,1.2254497776876412
waszej_strony,-1.0095795045287252
zostala_doreczona,-0.9653856888571989
momencie_gdy,-1.09154361795167
pani_konsultantka,-1.1160828081389775
brudna,-1.1360949643218266
pomylilam_sie,-1.0662872821516525
probke,-1.0739541820944174
wyslanie_paczki,-1.0398063417872256
wawie,1.0019853567542438
sierpnia,-1.119411924530814
nieco_szybciej,-1.002088942433171
ewentualne,-1.0450169346910188
recenzje,0.9782577425119015
wymienilam,-1.016314354166139
zareagowal,-1.1122655017350085
pomoglo,-1.1402500749673088
uciazliwe,-1.0422295497888348
taka_forma,0.9751753530160983
pewnym,-1.002107397957736
druga_pare,-1.0917375116360213
suoer,1.1638107756573586
plyty_glownej,-1.22581903266832
mimo_dlugiego,-0.9841377521742155
czwarty,0.9346136145624624
spelnil,1.0079815381845683
do_anglii,-0.9675497529894135
do_rzecznika,-1.1538330684665354
amica,-1.0935179836211184
osoby_ktora,-1.1354763743663436
nieznacznie,-1.0609023108557067
przed_wyjazdem,-1.0621610201828966
niewygodne,-1.048865391524089
atuty_tego,1.1172929134033867
tego_kontrahenta,1.0895011731881
czekac_az,-1.1150516344906198
przedluzyl,-1.018038174678934
moich_potrzeb,1.04600235690762
za_doplata,-1.1078040585492182
przede_mna,-1.1674789474301264
swoja_droga,-1.1637220225541307
zrobiona,1.014847760446879
ktorych_szukalam,0.9897396164162802
ze_wszystkimi,-1.020510773490666
gratisowe_probki,1.0163792322120235
przyjemna_wspolpraca,1.1538234054436918
netpunkty,0.9966970774477462
roznia_sie,-1.0034551703112153
slicznie,1.0103703599637928
czesciach,-1.085008831657072
jednej_rzeczy,-1.1303733353612317
obiecany,-1.0532520326567985
przyjechalo,-1.0896716850305115
po_wykonaniu,-1.077303905012727
przezyc,-1.0501951445149784
przesylana,-0.9401292869045255
jakichkolwiek_zastrzezen,1.0073607316532838
trzeba_dodawac,1.0330950885988655
zadnej_pomylki,-0.9332243079947509
bylo_mowy,-1.1027799968543655
twierdza_ze,-1.1886961980270765
kupnie,-0.9867835337016286
przedluzyla,-1.0657243483629988
pare_butow,-0.965654162168341
usunac,-1.167824407554661
korekty,-1.0814952835844471
komputerow,-1.0261647774180889
pieknie_wykonane,1.063282676445459
krople,-0.9920670819146719
minute,-1.0431578211448937
koszula,-1.0551328772384294
odbieraja,-1.1604784039381104
piekne_kolory,1.092566646072532
wrocily,-1.009847773119059
organizacje,-1.0170955543473197
wybranych_produktow,1.0514842399675843
apteke_melisa,1.2002223489182309
lodz,-0.9886468849287466
poziomem_obslugi,0.9813808168131847
150zl,-1.0119794442790866
zwrocono,-1.1125047172934361
zaden_inny,0.9674313614322245
wyborze_produktu,1.0924217271883967
rzetelny_kontrahent,1.211678136321505
ciekawa_oferte,1.0487236792056815
lokalizacje,1.0017736555332912
miejscem,1.007425762382972
mozna_odnalezc,1.051671547971968
oferowane_przez,1.069110557506142
projektow,1.0436152441566369
wywiazali_sie,-1.0157916844862014
mozliwie,-0.950653012494939
powoli,-1.0209367929514626
dlugosc_wkladki,-1.1155884780878693
zajac,-1.1473567822457575
funkcje,-1.0167842764577573
dosc_dluga,-1.0271346468449416
danym_produkcie,0.9866062401028397
lekko_uszkodzone,-1.1011699687550394
mimo_zapewnien,-1.100372248475654
ponad_20,-1.0584741516594396
zero_jakichkolwiek,1.0558026453622573
przemila_pani,-1.0692731367867632
pelnej,-1.018859742272844
oddaja,-1.0212553027720508
zrealizowali_zamowienie,-1.0179718198696222
pilota,-1.102494778017769
15_zl,-1.0582656460491537
moglyby,-1.0450540144975526
pakowana,-1.0436293569075388
razy_korzystalam,0.9809325171415478
zmieniono,-1.1237418932648775
bede_potrzebowal,0.9591102795305507
ustalonym,0.9430548727229691
strasznie_dlugo,-1.059239633848174
daleko_od,-1.035493982109613
sledzenia,-0.9768836556747393
piekne_zdjecia,1.1594481099118168
dostalam_zadnej,-1.0939270317723593
szwajcarskim_zegarku,1.115529951255744
swoich_obowiazkow,1.0051914188015518
zdecyduje_sie,-0.9550400221867196
fasonow,1.139595738136924
mojej_reklamacji,-1.201841320227914
pilot,-1.06249612206971
lekka_przesada,-1.1702369526472303
jakosc_swiadczonych,1.0794099394132188
melisa,1.054167822156968
obslga,1.1531455590389197
przed_zakupami,-1.0266875505141302
pare_rzeczy,0.9763923935834372
pierwszego_dnia,-1.041703006572687
zapach,-1.036313985255313
kurtke,-1.09349435058301
wszystkich_pracownikow,1.0332374906786745
zmuszony_bylem,-1.1071069445874826
kurierze,-1.0581576771958505
szczegolowy,1.0518677224862631
czy_inaczej,-1.075164417013244
pochodzi,-1.081535275119913
umowic,-1.0849840725547129
punktami,-1.0140781924324838
biala,-1.1541394845826867
wprowadzic,-1.0450102368911283
przyjezdza,-1.0221806876963124
mam_niewielkie,-0.9855993377510813
komputerowym,1.0026995401949426
ultra,1.0394959556150054
06,-1.0941953239543183
budynku,-1.150632448123864
aktualizowana,0.9452029327210563
nietypowe,-1.0118955109399383
chcemy,-1.0666229520152084
prezentacji,1.059342566878007
suszarki,-1.08774718433762
fajny_program,1.1648300508341718
tempa_realizacji,1.0165080020631323
kupilem_telewizor,-1.0966604415960537
dogodnym_terminie,0.9409934992173905
wizualnie,1.0427565354826842
przyznaje_ze,-0.9623081620808014
pozostane,0.9862978291310467
chlebak,-1.0186090221917568
oplacona,-1.108455267399347
powtarzam,-1.0292342690497815
budzi_zastrzezen,1.0195306037157246
sposrod,1.0137573098656614
owinieta,-1.0671663866340986
latwe_zwroty,1.2100126014298809
sluza,1.082289819668556
wskazany_adres,-0.966935407308953
zdecydowany_pozytyw,1.2066358710692422
promocyjna,-0.9753251352303961
dobrymi,1.163430045493039
porcelana,-0.9838761751261045
jako_dostepne,-1.0254503447190624
wrocilem,-1.0530514050304163
oznaczenie,-1.0876918828039153
atutem,1.0173606169873417
zwyklych_aptekach,0.9717530703318205
zrealizowalam,-0.9808272011308085
znanych_marek,1.071172525636623
poprawia,-1.0245248792553165
ciekawego,1.0425289657574714
tlumaczenie,-1.1725639225168965
paczuszke,-1.023568283792498
przecietny,-0.9614257288069031
zmienili,-1.1280853944262004
przestrzegam_przed,-1.0339427620951465
od_zgloszenia,-1.0956987858825893
corki,-1.0072263621224387
pelni_spelnil,1.0400044971575886
jedno_opakowanie,-1.0825755385446452
fabryki,-1.0607988556810128
owiniete_folia,-0.989294230332118
wroclawiu,-1.0096542781081161
wybor_artykulow,1.1059141886928128
panem,-1.1345769554761396
03,-1.101537003380837
ciala,-1.0988264004623436
zamawiana,-1.073439273430716
minusow,-0.9924381547703351
go_zwrocic,-1.0855597197784765
obecna,-1.0311585268853378
ponizej_24,0.9593633145404414
kazdy_klient,1.0007838134041427
uczciwi,1.0240603735726705
moglam_je,-0.9717494223175294
kazdej_porze,0.9737299056469036
podobal,-1.0418041848937052
dystrybucji,-1.0410187664658312
postepie_realizacji,1.001622069591494
srody,-1.0708584578696807
stoklosy,1.049769468049048
dzialalo,-1.0597262050746308
brakujace,-1.1571068851901358
pelna_kontrola,1.0313163216758487
swoim_rodzaju,1.0534909064753175
markowych_produktow,1.1552766333032942
komunikatywnosc,1.121408426734606
dwoch_tygodni,-1.1322922739944452
sugestie,-1.0365416877351314
lux,1.1028789748448724
sparwnie,1.1121858781438887
bezplatna_dostawe,-0.9807014652908134
chwale_sobie,1.0144985063046232
interesach,1.1863918028841094
dostepnego,-1.0026266924135343
kosztowala,-1.07903537503929
promocyjnych,1.0591148366268748
zostaly_spelnione,1.054156658050559
odebralam_paczke,-0.970489735703333
zakres,1.0761328300129407
pasuje_idealnie,1.0393286629706437
starego,-1.1799566609493772
niesprawny,-1.148970793319936
zaczynajac_od,1.0196021213276083
dobrze_funkcjonujacy,1.1903224932716963
wysmienite,1.0989027765344275
jestem_przekonany,0.9759893474205638
zadowala,1.0264311820045793
wydluzony_czas,-0.9919713691527047
czarna,-1.1237988582574496
znalesc,0.9865320528427265
mozna_zalatwic,-0.9944644588824908
umowionym_terminem,0.9961710219113296
mankament,-1.0847292046437287
intuicyjny_program,1.1153094045103569
zakup_przeprowadzony,1.0511743872519663
cztery_dni,-1.0377549464679048
wiekszosc_sklepow,-0.9903206676322643
przyjac,-1.1999456842029985
blyskawicznej_realizacji,1.0360971627217979
dowod,-1.1341447481352778
polskiej_instrukcji,-1.1318823992077256
okreslonych_godzinach,-1.077942114677066
poukladane,1.0644812740627705
poszczegolnych_etapach,0.9900165029458239
rozmiarowka_standardowa,1.0802114834525542
znac,-1.1700209282625909
opiniach,-1.0322554096394287
mialem_dostac,-1.1636824264259489
policje,-1.1252631377928553
mimo_duzego,-1.0258777955774316
ciezki,-1.1653207507691354
rzetelny_dostawca,1.2117264662710405
nadspodziewanie,1.0692114249700386
statusy,-0.9457431966883948
tuz_przy,1.0097362625229416
mnostwo_promocji,1.1100139778227784
niekompletna,-1.1897957701679671
dogadac,-1.053912862011093
mily_prezent,1.0417937209794519
bede_zagladac,1.0128619797055072
kreator,1.0858252783994122
dostawalam_informacje,-0.9218336732287807
wgniecenie,-1.188370111724032
mnie_interesowal,-0.9857832244338871
ekspress,1.0253325547281305
e_mailowe,0.9538958225838884
cieple,1.0523706837314744
kilka_gratisow,0.9904629584093301
wygladu,1.0225692274902691
kilka_tygodni,-1.0909404999346537
piatek_okolo,-0.9814073998355745
stanowiska,-1.1160841669507748
kolejna_para,1.0102308184655706
piszac,-1.0897943094538203
peknieta,-1.1617703963987576
04,-1.0470040038365451
zrobienia,-1.0118710625510843
dostalem_info,-1.036468812064865
sluzy,-1.0439186706048298
stwierdzila_ze,-1.173952737071321
godzinach_pracy,-1.078008043280258
platnosc_przelewem,-1.051659849756637
mile_widziane,1.00812798110007
mozna_zaufac,1.0928051991380812
wierna,1.0217610428108974
niewielu_sklepow,0.9857876494955975
przekonaniem,1.1230711539719282
zwinnie,1.05658567788632
zamieszczone,0.9956733164513941
zapakowany_oryginalnie,-0.9913325424741498
zdjeciu,-1.0500643104999887
po_premierze,-1.0403261709975005
skle,1.1336907758121424
sredni,-1.0347993500815138
ich_strone,-0.9555734234000254
ustalonym_terminem,1.0179603061965161
informacje_odnosnie,0.9461812668333713
przyspieszyc,-1.0320547843386298
rozwiazane,-1.02737452620742
osob_ktore,-1.0303530999751214
zgadzaly_sie,0.9702817021151585
9_zl,-1.0273323861887182
wybrana,-1.0877988629128519
zapomnialam,-1.1131089223104504
innych_punktach,0.9708624760866459
terminu_wysylki,-1.0224602086060381
powiem_szczerze,-0.9531018851200415
zadawalajace,1.1127043403255232
moje_rece,-0.9661114629080859
minimalnie,-1.0588520547444134
obiecal,-1.1757483450002761
troche_slabo,-1.0893749290069554
zupelnie_inna,-1.1339779892953192
pytaniem_czy,-1.0856587138884046
mojej_mysli,-1.0180798668777014
zamowionym_towarze,0.9599930014441851
nalezytym,0.9765743498546167
harmonogramem,0.982657508610865
fakcie,-1.0569174982186311
towar_zgony,1.1433135822549116
przeslano_mi,-1.188804866049027
poprawki,-1.135358970721942
zadowolonych_klientow,1.0527817934223411
metoda,-1.0201913115983172
jakich_kolwiek,1.017423649388475
wiekszy_niz,0.9636612943249027
zajal,-1.140787024145242
20_min,-1.1063511268854647
zwiazany,-1.0149751833739458
przyjeli,-1.1930740572259413
uslug_waszego,0.9998658315376253
wyczerpujaco,0.9937771894605
sic,-1.2098691504915442
zapytalam,-1.1188769241964929
we_wlasciwym,-0.9734497292288935
oddzwonic,-1.153640118279003
dostalem_potwierdzenie,-1.0343453526202995
latwosc_poruszania,1.0638312558543384
przez_ceneo,-0.9749779281464306
stope,-1.0229587462621132
o_losach,0.9910745992530314
sie_chwali,-1.024559354146368
dzialaly,-1.0015491469947368
milego,-1.0307799180191626
fabryczna,-1.1367251144326258
powodzeniem,-1.0036989713569704
kurier_zadzwonil,-1.074965626034303
orginalne,1.0543328967906358
dobor,1.0156307832363138
zaskoczeniem,-1.0263327931885406
rezerwacje,-1.107327438580025
male_problemy,-1.0447846383537247
pakowaniem,-1.0726342838318894
niby_nic,-1.150479743974366
wyslaniem,-1.0533790543028094
wola,-1.1594666771944755
bylbym,-1.0773359116202545
powazne,-1.1397154694284832
dzien_premiery,-0.9962892744292898
kartki,-1.159731913147451
cenne,1.0309188160046052
ta_chwile,-0.9946493576856724
zmienie,0.9712490998304227
dobre_doswiadczenia,1.0227368370533458
na_ekranie,-1.158105367239538
jaka_mialam,0.9929591841406163
spelnione,1.018427889185307
deklarowana,-0.980593907012952
formy_dostawy,1.0075564537941495
swoja_przesylke,-0.986033211885398
bez_skazy,-1.0171540329348565
odpisali,-1.20439687965746
zalatwienia_sprawy,-1.0265916807445727
formularz_zwrotu,-1.0337929991522818
mile_zaskoczylo,-0.9425091807146718
konkretnej,-1.0323404833227232
pomocni_pracownicy,1.1502184389297623
niej_regularnie,1.0468064241434387
same_drzwi,0.9656608324138084
sumienna,1.2048946317079736
powiadomien_o,-0.9564443974734985
wina_poczty,-1.0306818410384786
brak_kolejek,1.0013521544380724
dodajac,-1.03630177983358
dwie_rzeczy,-1.0765067155500054
czterech,-1.108818355492697
czarne,-1.0783781765605567
negatywna_opinie,-1.0788614182867768
supr,1.236427564933942
zalatwianie,1.0214738468521498
musialam_dzwonic,-1.0634755462981376
zgodnosci,0.9857830452879695
przyjechal_kurier,-1.1183164176973348
kierowca,-1.0988340246500095
kawy,-1.1678596270179562
mialam_problemy,-1.0375257890914027
odwiedzam,1.0187353612415706
wzorem,1.0233430509829495
dopracowane,1.084783091360985
dziwie_sie,-1.0685680850706025
danym_dniu,-1.0931796271244811
prosi_o,-1.1426868408195905
zadnych_niespodzianek,1.0304191856134084
zdrowy,-1.014751091335707
gratisa,-1.0769291522958562
akcji,-1.0477565659723755
bez_sciemy,1.103500816763416
dniu_roboczym,-0.9972475176674972
takich_firm,1.0101145699097036
szacunkiem,1.0613145962059893
powazny,-1.0701219132947608
sympatyczna_pani,-1.0744991818265404
kilkanascie_minut,-1.094337941306432
wygodniej,-1.014389679064865
oddzwoni,-1.1547311874414683
czerwca,-1.121185757903951
udalem_sie,-1.0857866775674747
jakiegos_produktu,-1.0311741855193335
znalazly_sie,-0.9884563120935752
za_pobranie,-1.0406616429842492
zapewniaja,-1.0563522974831283
ekran,-1.2090267700439572
widniala_informacja,-1.058021508075221
ladnie_wykonane,1.064437805564984
podrecznik,-1.0275094583226787
kolezanki,-0.9904560642329527
prosb,-1.0671985682773575
kupuje_systematycznie,1.1048540459700598
sam_fakt,-1.0245859294216504
sklepowej,-1.0015282870965574
odbierze,-1.0896268598437515
wysyka,1.263216825979135
obuwiu,-1.0135916538550966
kot,-1.0137237820949656
informujace_o,-0.9269922566257531
chat,1.0250829877791414
eurortvagd,-1.0335572510414441
komfortowe,1.072709768411347
bielizne,1.000172497732365
taka_opcja,-1.11655041552208
o_sposobie,-1.0260071351550721
calym_sercem,1.0520547373126052
te_strone,1.0353821461916428
musialam_placic,-0.9956473321429995
pojawi_sie,-1.075307468904835
kupowania_ksiazek,1.0291678284180417
pamietac,-1.0632037654685527
rozni,-1.0491676035681583
podziekowania,1.036859854648647
odpowiedniej,-1.0830062228848625
ch,0.9793241233816218
wczesniejszego,-1.1494444773428536
reklamowke,-1.174752473963866
bezpieczne_pakowanie,1.1564765363953893
netpunktow,-0.9597312827010045
trzeci_zakup,1.0236197758295387
porownywalam,0.9963341809648509
pelno,-1.0123507844371538
merytoryczna,1.102337257283915
warunki_zakupu,1.0728455038660236
ta_forma,0.9674861717897381
cenowej,1.0191465592473647
elastyczny,1.110465709767425
fajnej_cenie,1.0865494114869862
mily_dodatek,1.0097940661079483
wolalabym,-1.1147810767326118
poznym_popoludniem,-1.0066863336018694
quiosque,1.0170919380765107
okolo_poludnia,-0.9453296893328869
jasna_informacja,1.0481089123547045
07,-1.0550642531863363
kilku_miejscach,-1.0768783716564527
wiem_skad,-1.0760395993928886
urlop,-1.1217325227949162
zaskakujaca,1.1262425981151225
zdarzyla_mi,-0.9776594035852461
dodatkowe_pytania,0.9650505700097378
oryginalne_czesci,1.123082792626941
latach,-1.0099848114534027
kupilabym,-1.0454364232000428
wyrobow,1.1321265801617253
rabatowy,-1.082714182603719
sprzetu_elektronicznego,1.0891911727017474
zgonie,1.0710065218696676
wrecz_idealnie,1.0080735247785233
protokol,-1.1816147927184386
powyzej_150,-0.9767798706121902
dobrze_opisana,1.030682542004191
placowka,1.0328751547272013
przestrzegam,-1.1058949679955483
trzech_dni,-0.9918288970185398
obietnice,-1.128051393651634
zakupionej,-1.091976262875929
3_tyg,-1.0773603817477868
dokladnym,1.0351119254956245
konsekwencji,-1.1265072176774455
zalezy_im,-1.020228053068021
